"uniqueid","site.name","depth","age","date.type","lat","long","dataset","ACRUBRUM","ACSACRUM","AMBROSIA","APIACEAE","ARTEMISIA","ASTERX","BETULA","CARYA","CHENOAMX","CUPRESSA","CYPERACE","FAGUS","FRAXINUX","FRAXNIGR","IVA","JUGLANSX","LAMIACEAE","LIQUIDAM","NYSSA","ONAGRACEAE","OSTRYCAR","Other","PINUSX","PLANTAGINX","PLATANUS","POACEAE","POLYGONMX","POLYPOD","QUERCUS","RUBIACEAE","RUBUS","SALIX","ULMUS","ABIES","ALNUSX","FRAXPNAM","PICEAX","BRASSICACEAE","POPULUS","TSUGAX","ASTERCICHO","ACERX","CORYLUS","RANUNCUL","ROSACEAX","THALICTRUM","TILIA","RUMEX","ALRUGOSA","POLYGONAX","JUGNIGRA","MYRICACX","URTICACX","RHAMNACEAE","FABACEAE","ERICACEX","LARIXPSEU","SARCOBATUS","EPHEDRA","CARYOPHYLL","SELAGINE","ACNEGUNA","XANTHIUM","CORNUS","LILIACEAE","ACSACNUM","EUPHORB","MALVACEAE","BORAGINACEAE","CASTANEA","ELAEAGNX","RUMEOXYR","CAPRIFOLIA","SHEPHERDIA","ERIVACCI","AQUIFOLI","ARCEUTHOBI","SCROPHUL","MAGNOLIACE","CAMPANULACEA","TAXODIUM","CACTACEAE","POLEMONI","ACPENSYL","SANGUI","PROSOPIS","PEDICULARI","pollensum","ambrosia.proportion","artemisia.proportion","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","NA_L2KEY","NA_L1KEY","Shape_Leng","Shape_Area","category","MeanT","Mean.Diurnal.RangeT","Isothermality","TSeasonality","MaxTWarm","MinTCold","TAnnRange","MeanTWetQ","MeanTDryQ","MeanTWarmQ","MeanTColdQ","AnnP","PrecipWetMonth","PrecipDryMonth","PrecipSeasonality","PrecipWetQ","PrecipDryQ","PrecipWarmQ","PrecipColdQ","long.1","lat.1"
430,"GMM107",0,NA,NA,52.45,-116.166667,920,0,0,0,0,5,0,8,0,2,0,5,0,0,0,0,0,0,0,0,0,0,4,420,0,0,1,0,0,0,0,0,2,0,2,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,1e-05,0.00950570342205323,"5.4","BOREAL PLAIN","5","NORTHERN FORESTS","5.4  BOREAL PLAIN","5  NORTHERN FORESTS",7681115.445,688274409977,"NoAmbrosia",10.7465114593506,134.845886230469,33,8427.9658203125,212.529647827148,-190.639541625977,403.169189453125,114.584854125977,-72.3790283203125,114.584854125977,-98.4337158203125,575.191223144531,95.7208557128906,19,54.8383407592773,261.441711425781,78.8117752075195,261.441711425781,78.87451171875,-116.166667,52.45
433,"Pogonia Bog Pond",0,NA,NA,45.03503,-93.6305,1876,1,12,68,0,6,9,13,2,25,2,26,0,0,2,0,0,0,0,0,0,18,55,7,1,1,85,0,22,78,0,0,5,41,0,0,6,0,1,2,0,1,0,1,0,0,0,3,1,0,0,4,0,5,0,7,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0.131274131274131,0.0115830115830116,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"BothPresent",67,120.342796325684,26,11552.1962890625,286.432952880859,-169.432968139648,455.865936279297,207,-91.704231262207,207,-91.704231262207,759.228149414062,111.704231262207,20,49.704231262207,312.408477783203,69,312.408477783203,69,-93.6305,45.03503
434,"Tweedamuir",0,NA,NA,53.566667,-105.933333,2081,0,0,0,0,11,0,35,0,6,0,4,0,0,0,0,0,0,0,0,0,0,8,41,0,0,5,0,2,0,0,0,5,0,2,36,0,55,0,33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,1e-05,0.0447154471544715,"5.4","BOREAL PLAIN","5","NORTHERN FORESTS","5.4  BOREAL PLAIN","5  NORTHERN FORESTS",7681115.445,688274409977,"NoAmbrosia",2.17433452606201,124.301200866699,25,12848.3544921875,237.126861572266,-253.016738891602,490.143585205078,156,-150,156,-170.722396850586,438.126861572266,74,15,54,202,56,202,57,-105.933333,53.566667
435,"K14 (Kapp 1965]",0,NA,NA,43.52,-91.95,2279,0,0,61,0,0,3,22,5,5,2,0,0,3,0,0,8,0,0,0,0,1,9,21,0,0,46,0,0,171,0,0,1,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0.157622739018088,1e-05,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"NoArtemisia",64.96630859375,118.1083984375,26,11224.97265625,277.96630859375,-165.419204711914,443.385498046875,200.96630859375,-90.3107986450195,200.96630859375,-90.3107986450195,835.92529296875,109,21.3108005523682,46.6144905090332,321,78.3107986450195,321,78.3107986450195,-91.95,43.52
436,"Rose 1a (Watts and Wright 1966)",0,NA,NA,43,-101.42,2937,0,0,96,0,21,6,0,0,69,0,6,0,0,0,0,0,0,0,0,0,0,24,30,0,0,24,0,0,6,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0.329896907216495,0.0721649484536082,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",82,152,34,9967.9921875,311,-126.555854797363,437.555847167969,184,-46.0497436523438,211,-46.0497436523438,478.408111572266,86.0482559204102,9,66.5061111450195,238.506103515625,32.4441452026367,209.963958740234,32.4441452026367,-101.42,43
437,"Site 1 (Heide unpublished)",0,NA,NA,47.13,-99.23,3458,0,0,4,0,12,4,0,0,50,0,326,0,0,0,0,0,0,0,0,0,0,3,20,0,0,30,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0.00879120879120879,0.0263736263736264,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",45.3720016479492,131.451889038086,27,12114.9677734375,283.822814941406,-196.548110961914,480.370910644531,169.920120239258,-118.725318908691,194.451889038086,-118.725318908691,431.610565185547,88.0798797607422,7,70.0983963012695,211.079879760742,25.1772003173828,209.079879760742,25.1772003173828,-99.23,47.13
438,"Pogonia Bog Pond",0,NA,NA,45.03503,-93.6305,3539,7,15,72,0,12,3,15,0,15,4,15,0,0,0,0,1,0,0,0,0,11,35,11,0,0,47,0,6,48,0,0,6,58,0,9,10,0,2,27,0,0,1,0,0,0,0,2,0,0,0,0,0,8,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0.161434977578475,0.0269058295964126,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"BothPresent",67,120.342796325684,26,11552.1962890625,286.432952880859,-169.432968139648,455.865936279297,207,-91.704231262207,207,-91.704231262207,759.228149414062,111.704231262207,20,49.704231262207,312.408477783203,69,312.408477783203,69,-93.6305,45.03503
439,"Falcon Lake",NA,NA,NA,49.7004,-95.2408,10405,0,0,0,2,32,34,50,0,22,0,9,0,6,0,0,0,0,0,0,0,0,0,494,0,0,46,0,1,20,0,0,4,2,4,74,0,134,0,18,0,0,6,0,4,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,1e-05,0.0329896907216495,"5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS","5.2  MIXED WOOD SHIELD","5  NORTHERN FORESTS",5338397.84349,248955251711,"NoAmbrosia",19.7731990814209,107.77320098877,21.7731990814209,12955.8681640625,251.688369750977,-236.515975952148,488.204345703125,176.484024047852,-158.226806640625,176.484024047852,-158.226806640625,562.936706542969,89.141975402832,18,52,246.425933837891,64.2267990112305,246.425933837891,64.2267990112305,-95.2408,49.7004
440,"Goode Pond",NA,-59,1,39.460005,-96.5371,14417,0,0,181,0,2,35,1,6,138,17,10,0,2,0,2,0,0,0,0,0,0,31,7,0,0,49,0,0,13,0,0,12,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,2,0,16,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0.335807050092764,0.00371057513914657,"9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.4  SOUTH CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",8068725.65061,989587175818,"BothPresent",115.613479614258,129.030807495117,30,10220.9365234375,322.644287109375,-102,424.644287109375,219.63200378418,-23.3865165710449,242.63200378418,-23.3865165710449,855.999267578125,134.570404052734,17.9877166748047,52.5949668884277,353.109985351562,64.9754333496094,333.55810546875,64.9754333496094,-96.5371,39.460005
441,"Lake Norden",NA,-35,1,44.596305,-97.19922,14450,0,0,91,0,15,4,3,1,77,12,26,0,2,0,0,0,0,0,0,0,0,58,33.5,0,0,39,1,0,14,0,0,7,4,0,0,8,0,1,30,0,0,0,1,1,1,0,0,1,0,0,0,0,7,0,2,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.5,0.201997780244173,0.0332963374028857,"9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS","9.2  TEMPERATE PRAIRIES","9  GREAT PLAINS",12510738.5159,751237921717,"BothPresent",61.9239768981934,128.641586303711,27,11844.9072265625,292.870788574219,-181.305999755859,474.176788330078,183.923980712891,-99.664421081543,207.51237487793,-99.664421081543,578.91650390625,98,13,56,255.434448242188,42.9468231201172,247.664428710938,42.9468231201172,-97.19922,44.596305
442,"Hamann Dam",NA,-37,1,46.52435,-103.401185,14451,0,0,10,1,58,4,0,0,68.5,20,23,0,0,0,0,0,0,0,0,0,0,282,49,0,0,62,0,0,1,0,0,2,4,0,3,3,0,3,3,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,12,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,628.5,0.0159108989657916,0.0922832140015911,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",59.1660003662109,141.305480957031,31,10735.41015625,292.393585205078,-160.696792602539,453.090393066406,168.774688720703,-82.3913116455078,195.774688720703,-82.3913116455078,388.987487792969,82.9118881225586,8,70.3031997680664,199.606399536133,28,172.772399902344,28,-103.401185,46.52435
443,"Waggoner",NA,-60,1,44.078185,-101.655895,19916,0,0,25,0,12,2,0,0,26,0,1,0,0,1,0,0,0,0,0,0,0,217,25,0,0,29,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0.0712250712250712,0.0341880341880342,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",86.3242645263672,151.821472167969,32.4381332397461,10730.748046875,325.767333984375,-134.556930541992,460.324279785156,194.324264526367,-54.1188011169434,223.826400756836,-54.1188011169434,419.531341552734,77.0597305297852,8,65.8861312866211,207.676391601562,27.6757335662842,175.617324829102,27.6757335662842,-101.655895,44.078185
444,"Goose",NA,-60,1,44.383135,-96.044625,19950,0,0,101,0,4,2,1,2,37,0,10,0,0,9,0,0,0,0,0,0,0,93,15,4,0,47,0,3,13,0,0,2,2,0,0,1,0.5,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.5,0.286524822695035,0.0113475177304965,"9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS","9.2  TEMPERATE PRAIRIES","9  GREAT PLAINS",12510738.5159,751237921717,"BothPresent",67,117.659530639648,25.6595287322998,11588.6865234375,289.659515380859,-162.125198364258,451.784729003906,187.076477050781,-90.4656753540039,209.659530639648,-90.4656753540039,637.832397460938,95.3404693603516,14.6595277786255,51.3404731750488,265.340484619141,48.3190574645996,257.340484619141,48.3190574645996,-96.044625,44.383135
445,"Smith Dam",NA,-62,1,44.263745,-100.285215,26349,0,0,25,0,15,9,0,0,87,24,6,0,0,0,1,0,0,0,0,0,0,195,31,3,0,1,0,0,9,0,0,0,3,0,2,4,0,0,2,0,2,0,0,1,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0.0578703703703704,0.0347222222222222,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",82.122802734375,139.406402587891,29.8771991729736,11187.486328125,319.129974365234,-144.935592651367,464.065582275391,194.709808349609,-44.8772010803223,223.24560546875,-65.4642105102539,451.966430664062,81.877197265625,9,62.8772010803223,216.153625488281,33,191.805633544922,33.0649871826172,-100.285215,44.263745
446,"Derinda",0,NA,NA,42.27,-90.08,41,0,0,18,0,0,4,0,14,4,0,0,0,0,0,0,4,0,0,0,0,3,3,3,0,0,105,0,0,83,0,0,1,4,0,0,0,1,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0.0708661417322835,1e-05,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"NoArtemisia",81.6871871948242,115.687187194824,27,10472.5283203125,284.435577392578,-131.336013793945,415.771575927734,209.710372924805,-62.3128128051758,209.710372924805,-62.3128128051758,896.850524902344,108.251609802246,30.976806640625,36,313.731628417969,109.144012451172,313.731628417969,109.144012451172,-90.08,42.27
447,"Hokah",0,NA,NA,43.75,-91.47,54,0,0,110,0,0,6,4,8,8,0,0,0,0,0,0,0,0,0,0,0,1,24,21,0,0,195,0,0,31,0,0,1,3,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0.263157894736842,1e-05,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"NoArtemisia",71.1483993530273,115.301200866699,26,11161.4658203125,283.260803222656,-157.152801513672,440.413604736328,206.881057739258,-83.040397644043,206.881057739258,-83.040397644043,823.320861816406,104.154945373535,22.8875999450684,45,312.273895263672,79.7751998901367,312.273895263672,79.7751998901367,-91.47,43.75
448,"Site 19 (Delcourt  et al. 1983)",0,NA,NA,31.55,-91.2,598,0,0,45,0,0,7,1,3,3,7,31,0,39,5,3,0,0,8,0,0,1,15,78,0,2,1122,0,0,85,0,0,66,8,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538,0.02925877763329,1e-05,"8.3","SOUTHEASTERN USA PLAINS","8","EASTERN TEMPERATE FORESTS","8.3  SOUTHEASTERN USA PLAINS","8  EASTERN TEMPERATE FORESTS",17925881.4618,819013899914,"NoArtemisia",182.739517211914,125.44312286377,40.7036018371582,6681.52685546875,328.788879394531,22.3816757202148,306.407196044922,93.1212005615234,231.739517211914,265,93.1212005615234,1528.38439941406,165.296401977539,89.5568771362305,19,445.332336425781,286.180938720703,330.399536132812,445.332336425781,-91.2,31.55
449,"Waskesiu",0,NA,NA,53.833333,-106.066667,2082,0,0,0,0,7,2,27,0,11,0,186,0,0,0,0,0,0,0,0,0,0,4,103,0,0,6,0,0,1,0,0,3,0,0,35,0,38,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,1e-05,0.0163551401869159,"5.4","BOREAL PLAIN","5","NORTHERN FORESTS","5.4  BOREAL PLAIN","5  NORTHERN FORESTS",7681115.445,688274409977,"NoAmbrosia",0.388000011444092,123.162185668945,25,12834.5146484375,233.5,-254.902099609375,488.402099609375,153.805999755859,-151.73991394043,153.805999755859,-173.029998779297,450.141998291016,76.8880004882812,15.3059997558594,53.7099075317383,207.5,57.6119995117188,207.5,59.3059997558594,-106.066667,53.833333
450,"Stations 70-76 (Lichti-Federovich and Ritchie 1968)",0,NA,NA,53.75,-103.05,2521,0,0,0,0,22,7,112,0,20,2,158,0,1,0,0,0,0,0,0,0,0,72,214,0,0,154,0,0,4,0,0,29,4,0,94,0,124,0,33,0,1,2,3,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,1e-05,0.0206572769953052,"5.4","BOREAL PLAIN","5","NORTHERN FORESTS","5.4  BOREAL PLAIN","5  NORTHERN FORESTS",7681115.445,688274409977,"NoAmbrosia",2.36421608924866,115,22,13577.02734375,242.47639465332,-265.14501953125,507.621429443359,165,-175.998794555664,165,-183.304397583008,454.695587158203,75,15,54,206,55,206,55,-103.05,53.75
451,"Station 94 (Lichti-Federovich and Ritchie 1968)",0,NA,NA,54.67,-107.05,2530,0,0,0,0,15,4,64,0,5,1,5,0,0,0,0,0,0,0,0,0,0,16,513,0,0,8,0,0,0,0,0,8,0,0,31,0,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,1e-05,0.0148075024679171,"5.4","BOREAL PLAIN","5","NORTHERN FORESTS","5.4  BOREAL PLAIN","5  NORTHERN FORESTS",7681115.445,688274409977,"NoAmbrosia",-1.12867116928101,120,24,12967.9541015625,230.600402832031,-260,490.600402832031,153.871322631836,-154.935348510742,153.871322631836,-177.128677368164,455.592926025391,82,15,55.8141441345215,215,55,215,59,-107.05,54.67
452,"Menomin",0,NA,NA,44.883889,-91.928889,2685,0,0,104,0,1,0,21,1,12,0,3,0,9,0,0,1,0,0,0,0,1,26,35,0,0,14,0,0,57,0,0,2,21,1,6,0,1,0,0,1,0,0,2,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0.315151515151515,0.00303030303030303,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"BothPresent",68.7304000854492,126.865196228027,27,11345.8828125,290.730407714844,-167.311386108398,458.041778564453,205.730392456055,-88.2695999145508,205.730392456055,-88.2695999145508,798.467834472656,109.134803771973,19.0930118560791,47.9069862365723,314.362609863281,74.0108261108398,314.362609863281,74.0108261108398,-91.928889,44.883889
453,"Houck Pond",NA,-59,1,38.74185,-96.28077,14405,0,0,94,0,4,26,0,3,25,52,37,0,12,0,10,0,1,0,0,0,0,33,16,0,3,81,0,0,88,0,0,5,27,0,0,0,0,0,1,0,0,0,1,2,2,1,0,4,0,0,14,0,21,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0.166077738515901,0.00706713780918728,"9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.4  SOUTH CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",8068725.65061,989587175818,"BothPresent",120,125.393997192383,30,9804.6611328125,319.781524658203,-88,407.781524658203,218.393997192383,-13,241.393997192383,-13,883.821655273438,131.596054077148,20.6060009002686,48.596061706543,345.808074951172,73.6060028076172,318.212005615234,73.6060028076172,-96.28077,38.74185
454,"Flint Oak Pond",NA,-59,1,37.518515,-96.043715,14412,0,0,143,0,2,12,1,6,14,24,2,0,2,0,0,0,0,0,0,1,0,61,7,0,0,7,0,0,86,0,0,6,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,4,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0.356608478802993,0.00498753117206983,"9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.4  SOUTH CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",8068725.65061,989587175818,"BothPresent",135.00944519043,133.393356323242,32.3933525085449,9357.7802734375,332.009460449219,-71.9863967895508,403.995849609375,228.39599609375,8.01360034942627,251.39599609375,8.01360034942627,959.123901367188,132.006805419922,27.6134471893311,41.3865547180176,348.217437744141,97.8403396606445,311.203857421875,97.8403396606445,-96.043715,37.518515
455,"Shin Bone Lake",NA,-35,1,47.860095,-98.701195,14421,0,0,56,0,72,3,10,0,72,5,63,0,1,0,0,0,0,0,0,0,2,58,74,0,0,95,0,0,17,0,0,3,6,1,1,4,5.5,7,10,0,1,0,1,0,0,1,0,1,9,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587.5,0.0953191489361702,0.122553191489362,"9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS","9.2  TEMPERATE PRAIRIES","9  GREAT PLAINS",12510738.5159,751237921717,"BothPresent",37,128,26,12587.9208984375,277,-212.36799621582,489.368011474609,190,-135,190,-135,449.199249267578,85.8084030151367,10,63.8083992004395,213.724014282227,36,213.724014282227,36,-98.701195,47.860095
456,"Duck",NA,-60,1,44.217615,-93.81586,19946,0,9,64,0,6,3,2,3,13,0,1,0,0,0,0,0,0,0,0,0,0,267,23.5,7,0,28,0,1,13,0,0,2,2,0,0,0,0,11,0,0,0,3,1,5,0,1,2,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.5,0.134878819810327,0.0126448893572181,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"BothPresent",66,120,26,11645.13671875,284,-172.695510864258,456.695495605469,207,-94.5735092163086,207,-94.5735092163086,758.167114257812,107,19,50.042308807373,316.226715087891,66.9576873779297,316.226715087891,66.9576873779297,-93.81586,44.217615
457,"Kilby",NA,-60,1,43.803695,-89.35409,19952,0,1,46,0,1,2,6,4,5,0,0,0,0,0,0,1,0,0,0,0,2,57,95,0,0,26,0,2,69,0,0,19,3,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0.132183908045977,0.0028735632183908,"8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","8.1  MIXED WOOD PLAINS","8  EASTERN TEMPERATE FORESTS",3190053.60936,130088054380,"BothPresent",69.9702224731445,119,27,10771.98046875,280.654571533203,-151.345428466797,432,189,-78,201.654571533203,-78,805.08251953125,101,26.9702224731445,38.3751983642578,289.345428466797,91.5950241088867,282.576843261719,91.5950241088867,-89.35409,43.803695
458,"Cattle Tank 4",NA,-62,1,41.94247,-100.472814,26357,0,0,33,0,1,20,0,0,200,3,4,0,0,0,7,0,0,0,0,0,0,140,13,3,1,13,0,0,4,0,0,0,2,0,1,0,0,0,2,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0.0722100656455142,0.00218818380743982,"9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.3  WEST-CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",9619206.40931,817886943524,"BothPresent",84.9589691162109,157,35,9955.064453125,310.521942138672,-130,440.521942138672,187.958969116211,-44,212.958969116211,-44,547.593017578125,92,11.5260000228882,61.4370269775391,257.447998046875,41.5260009765625,229.489028930664,41.5260009765625,-100.472814,41.94247
459,"College Pond",NA,-62,1,37.09027,-101.913255,26365,0,0,12,0,6,34,0,0,239,1,1,0,0,0,1,0,0,0,0,0,0,30,17,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,6,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0.0306122448979592,0.0153061224489796,"9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS","9.4  SOUTH CENTRAL SEMIARID PRAIRIES","9  GREAT PLAINS",8068725.65061,989587175818,"BothPresent",127.985198974609,168.494567871094,39,9075.287109375,341.985198974609,-82.9851989746094,424.970397949219,221,11.0074300765991,245.490631103516,11.0074300765991,422.088165283203,66.0148010253906,8.5054292678833,61.494571685791,195.007369995117,28.0256004333496,185.022171020508,28.0256004333496,-101.913255,37.09027
460,"Site 1 (Swain unpublished)",0,NA,NA,45.2,-91.28,71,0,0,67,0,3,0,33,4,9,6,2,0,4,0,0,0,0,0,0,0,2,4,77,0,0,18,0,0,60,0,0,2,14,0,4,0,0,0,4,1,0,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0.20679012345679,0.00925925925925926,"5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS","5.2  MIXED WOOD SHIELD","5  NORTHERN FORESTS",5338397.84349,248955251711,"BothPresent",60.2980003356934,127.182235717773,27.743839263916,11173.623046875,280.33984375,-173.140396118164,453.480224609375,195.298004150391,-94.0985641479492,195.298004150391,-94.0985641479492,826.731750488281,114.958160400391,20,48.901439666748,326.618316650391,77,326.618316650391,77,-91.28,45.2
